room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text,reason
Baby Children,babyaccessories,BabyAccessories,Babyaccessories,60440223,16,56,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/BabyAccessories/60440223.jpg,Package Number: 1 Length: 56 cm Width: 16 cm Height: 2 cm Diameter: Net Weight: 0.50 kg Gross Weight: 0.59 kg Gross Volume: 2.0 l,package_dimension
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 33 cm Width: 26 cm Height: 3 cm Diameter: Net Weight: 0.25 kg Gross Weight: 0.28 kg Gross Volume: 2.1 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 72 cm Width: 53 cm Height: 87 cm Max. load: 11 kg,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 97 cm Width: 61 cm Height: 4 cm Diameter: Net Weight: 9.98 kg Gross Weight: 10.80 kg Gross Volume: 21.8 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 27 cm Width: 25 cm Height: 21 cm Diameter: Net Weight: 0.97 kg Gross Weight: 1.00 kg Gross Volume: 14.3 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 80 cm Width: 53 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 49 cm Width: 42 cm Height: 7 cm Diameter: Net Weight: 0.36 kg Gross Weight: 0.38 kg Gross Volume: 14.2 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 74 cm Width: 48 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 74 cm Width: 48 cm Height: 9 cm Diameter: Net Weight: 0.66 kg Gross Weight: 0.74 kg Gross Volume: 32.0 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 55 cm Width: 83 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 29 cm Width: 13 cm Height: 4 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.19 kg Gross Volume: 1.5 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 74 cm Width: 48 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 26 cm Width: 12 cm Height: 4 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.19 kg Gross Volume: 1.3 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 83 cm Width: 55 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 29 cm Width: 13 cm Height: 4 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.19 kg Gross Volume: 1.5 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 55 cm Width: 83 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 29 cm Width: 14 cm Height: 4 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.19 kg Gross Volume: 1.6 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 74 cm Width: 48 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 26 cm Width: 13 cm Height: 4 cm Diameter: Net Weight: 0.17 kg Gross Weight: 0.19 kg Gross Volume: 1.3 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 93 cm Width: 43 cm Height: 7 cm Diameter: Net Weight: 13.16 kg Gross Weight: 14.00 kg Gross Volume: 27.4 l Package Number: 2 Length: 69 cm Width: 43 cm Height: 10 cm Diameter: Net Weight: 11.84 kg Gross Weight: 12.70 kg Gross Volume: 28.2 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Length: 90 cm Width: 70 cm,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 29 cm Width: 22 cm Height: 3 cm Diameter: Net Weight: 0.14 kg Gross Weight: 0.17 kg Gross Volume: 1.9 l,missing_product_id
Baby Children,unknown,Changing Table Nursing,,,,,,,,Package Number: 1 Length: 89 cm Width: 36 cm Height: 6 cm Diameter: Net Weight: 5.87 kg Gross Weight: 6.50 kg Gross Volume: 19.3 l,missing_product_id
Baby Children,childsafety,ChildSafety,Childsafety,10098949,15,27,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/10098949.jpg,Package Number: 1 Length: 27 cm Width: 15 cm Height: 4 cm Diameter: Net Weight: 0.11 kg Gross Weight: 0.12 kg Gross Volume: 1.6 l,package_dimension
Baby Children,childsafety,ChildSafety,Childsafety,10138163,33,90,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/10138163.jpg,Length: 90 cm Width: 33 cm,missing_dimension
Baby Children,childsafety,ChildSafety,Childsafety,10138163,34,93,1,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/10138163.jpg,Package Number: 1 Length: 93 cm Width: 34 cm Height: 1 cm Diameter: Net Weight: 0.49 kg Gross Weight: 0.52 kg Gross Volume: 1.6 l,package_dimension
Baby Children,childsafety,ChildSafety,Childsafety,60098895,2.5,500,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/60098895.jpg,Length: 5 m Width: 2.5 cm,missing_dimension
Baby Children,childsafety,ChildSafety,Childsafety,60098895,14,18,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/60098895.jpg,Package Number: 1 Length: 18 cm Width: 14 cm Height: 3 cm Diameter: Net Weight: 0.09 kg Gross Weight: 0.09 kg Gross Volume: 0.6 l,package_dimension
Baby Children,childsafety,ChildSafety,Childsafety,90115092,15,19,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/90115092.jpg,Package Number: 1 Length: 19 cm Width: 15 cm Height: 2 cm Diameter: Net Weight: 0.13 kg Gross Weight: 0.14 kg Gross Volume: 0.6 l,package_dimension
Baby Children,childsafety,ChildSafety,Childsafety,90130417,15,19,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/ChildSafety/90130417.jpg,Package Number: 1 Length: 19 cm Width: 15 cm Height: 2 cm Diameter: Net Weight: 0.13 kg Gross Weight: 0.14 kg Gross Volume: 0.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,10386884,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/10386884.jpg,Width: 60.0 cm Height: 64.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,10386884,60,65,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/10386884.jpg,Package Number: 1 Length: 65 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 3.88 kg Gross Weight: 4.21 kg Gross Volume: 8.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,30386878,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/30386878.jpg,Width: 60.0 cm Height: 64.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,30386878,61,65,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/30386878.jpg,Package Number: 1 Length: 65 cm Width: 61 cm Height: 2 cm Diameter: Net Weight: 3.91 kg Gross Weight: 4.30 kg Gross Volume: 8.2 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,40378627,60,,16,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/40378627.jpg,Width: 60.0 cm Height: 16.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,40378627,17,62,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/40378627.jpg,Package Number: 1 Length: 62 cm Width: 17 cm Height: 2 cm Diameter: Net Weight: 0.99 kg Gross Weight: 1.08 kg Gross Volume: 2.2 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,40386887,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/40386887.jpg,Width: 60.0 cm Height: 64.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,40386887,61,70,3,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/40386887.jpg,Package Number: 1 Length: 70 cm Width: 61 cm Height: 3 cm Diameter: Net Weight: 3.92 kg Gross Weight: 4.62 kg Gross Volume: 12.4 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,60386872,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/60386872.jpg,Width: 60.0 cm Height: 64.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,60386872,60,65,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/60386872.jpg,Package Number: 1 Length: 65 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 3.88 kg Gross Weight: 4.21 kg Gross Volume: 8.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,70402188,60,,32,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/70402188.jpg,Width: 60.0 cm Height: 32.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,70402188,33,61,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/70402188.jpg,Package Number: 1 Length: 61 cm Width: 33 cm Height: 2 cm Diameter: Net Weight: 2.02 kg Gross Weight: 2.20 kg Gross Volume: 4.4 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,10441569,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/10441569.jpg,Width: 60 cm Height: 64 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,10441569,60,73,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/10441569.jpg,Package Number: 1 Length: 73 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 4.97 kg Gross Weight: 5.50 kg Gross Volume: 9.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,20441578,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/20441578.jpg,Width: 60 cm Height: 64 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,20441578,60,70,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/20441578.jpg,Package Number: 1 Length: 70 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 4.08 kg Gross Weight: 4.48 kg Gross Volume: 8.8 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,50443627,60,,26,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/50443627.jpg,Width: 60 cm Height: 26 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,50443627,26,66,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/50443627.jpg,Package Number: 1 Length: 66 cm Width: 26 cm Height: 2 cm Diameter: Net Weight: 1.86 kg Gross Weight: 2.03 kg Gross Volume: 3.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,60441581,60,,26,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/60441581.jpg,Width: 60 cm Height: 26 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,60441581,26,66,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/60441581.jpg,Package Number: 1 Length: 66 cm Width: 26 cm Height: 2 cm Diameter: Net Weight: 1.86 kg Gross Weight: 2.03 kg Gross Volume: 3.6 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,70441566,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/70441566.jpg,Width: 60 cm Height: 64 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,70441566,60,73,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/70441566.jpg,Package Number: 1 Length: 73 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 4.60 kg Gross Weight: 5.12 kg Gross Volume: 9.2 l,package_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,90443625,60,,64,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/90443625.jpg,Width: 60 cm Height: 64 cm Thickness: 2.0 cm,missing_dimension
Baby Children,dresser,STUVA Doors and Drawers,Stuva Doors And Drawers,90443625,60,70,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Doors and Drawers/90443625.jpg,Package Number: 1 Length: 70 cm Width: 60 cm Height: 2 cm Diameter: Net Weight: 4.08 kg Gross Weight: 4.48 kg Gross Volume: 8.8 l,package_dimension
Baby Children,stuva_frames,STUVA Frames,Stuva Frames,00128621,51,135,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Frames/00128621.jpg,Package Number: 1 Length: 135 cm Width: 51 cm Height: 8 cm Diameter: Net Weight: 15.44 kg Gross Weight: 16.70 kg Gross Volume: 53.6 l,package_dimension
Baby Children,stuva_frames,STUVA Frames,Stuva Frames,00386988,51,132,9,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Frames/00386988.jpg,Package Number: 1 Length: 132 cm Width: 51 cm Height: 9 cm Diameter: Net Weight: 20.33 kg Gross Weight: 22.70 kg Gross Volume: 60.4 l,package_dimension
Baby Children,stuva_frames,STUVA Frames,Stuva Frames,30157377,56,198,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Storage/STUVA Frames/30157377.jpg,Package Number: 1 Length: 198 cm Width: 56 cm Height: 8 cm Diameter: Net Weight: 20.77 kg Gross Weight: 22.50 kg Gross Volume: 86.8 l,package_dimension
Baby Children,unknown,STUVA Interior Fitting,,,,,,,,Width: 56 cm Depth: 45 cm Height: 2 cm Length: 60 cm,missing_product_id
Baby Children,unknown,STUVA Interior Fitting,,,,,,,,Width: 54 cm Depth: 45 cm Height: 13 cm Length: 54 cm,missing_product_id
Baby Children,unknown,STUVA Interior Fitting,,,,,,,,Depth: 45 cm Height: 2 cm Length: 56 cm,missing_product_id
Baby Children,unknown,0months,,,,,,,,Length: 300cm Width: 120cm00365033,missing_product_id
Baby Children,unknown,0months,,,,,,,,Length: 14 cm,missing_product_id
Baby Children,0months,0months,0Months,00365033,7,13,4,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/00365033.jpg,Package Number: 1 Length: 13 cm Width: 7 cm Height: 4 cm Diameter: Net Weight: 0.03 kg Gross Weight: 0.03 kg Gross Volume: 0.4 l,package_dimension
Baby Children,0months,0months,0Months,10372622,90,,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/10372622.jpg,Width: 90 cm Height: 50 cm,missing_dimension
Baby Children,0months,0months,0Months,10372622,46,102,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/10372622.jpg,Package Number: 1 Length: 102 cm Width: 46 cm Height: 5 cm Diameter: Net Weight: 0.94 kg Gross Weight: 1.02 kg Gross Volume: 23.6 l,package_dimension
Baby Children,0months,0months,0Months,30372640,114,114,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/30372640.jpg,Length: 114 cm Width: 114 cm,missing_dimension
Baby Children,0months,0months,0Months,30372640,35,53,21,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/30372640.jpg,Package Number: 1 Length: 53 cm Width: 35 cm Height: 21 cm Diameter: Net Weight: 1.13 kg Gross Weight: 1.17 kg Gross Volume: 39.0 l,package_dimension
Baby Children,0months,0months,0Months,40365026,23,23,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/40365026.jpg,Package Number: 1 Length: 23 cm Width: 23 cm Height: 5 cm Diameter: Net Weight: 0.06 kg Gross Weight: 0.09 kg Gross Volume: 2.7 l,package_dimension
Baby Children,0months,0months,0Months,50372615,26,26,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/50372615.jpg,Package Number: 1 Length: 26 cm Width: 26 cm Height: 7 cm Diameter: Net Weight: 0.09 kg Gross Weight: 0.12 kg Gross Volume: 4.7 l,package_dimension
Baby Children,0months,0months,0Months,70108177,55,,43,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/70108177.jpg,Width: 55 cm Height: 43 cm,missing_dimension
Baby Children,0months,0months,0Months,70108177,40,55,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/70108177.jpg,Package Number: 1 Length: 55 cm Width: 40 cm Height: 10 cm Diameter: Net Weight: 1.76 kg Gross Weight: 1.91 kg Gross Volume: 22.0 l,package_dimension
Baby Children,0months,0months,0Months,80372628,41,41,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/80372628.jpg,Length: 41 cm Width: 41 cm,missing_dimension
Baby Children,0months,0months,0Months,80372628,17,28,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/80372628.jpg,Package Number: 1 Length: 28 cm Width: 17 cm Height: 5 cm Diameter: Net Weight: 0.06 kg Gross Weight: 0.06 kg Gross Volume: 2.4 l,package_dimension
Baby Children,0months,0months,0Months,10216090,,15,,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/10216090.jpg,Length: 15 cm,missing_dimension
Baby Children,0months,0months,0Months,10216090,7,14,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Baby/Children Toys/0months/10216090.jpg,Package Number: 1 Length: 14 cm Width: 7 cm Height: 7 cm Diameter: Net Weight: 0.03 kg Gross Weight: 0.03 kg Gross Volume: 0.7 l,package_dimension
