room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text
Baby Children,chair,ChildrenSmallChair,Childrensmallchair,90116553,47,60,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallChair/90116553.jpg,Width: 47 cm Depth: 60 cm Height: 68 cm Seat width: 38 cm Seat depth: 36 cm Seat height: 25 cm
Baby Children,chair,ChildrenSmallChair,Childrensmallchair,40273593,24,24,28,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallChair/40273593.jpg,Width: 24 cm Depth: 24 cm Seat height: 28 cm Max. load: 35 kg
Baby Children,chair,ChildrenSmallChair,Childrensmallchair,60196358,28,29,55,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallChair/60196358.jpg,Width: 28 cm Depth: 29 cm Height: 55 cm Seat width: 28 cm Seat depth: 26 cm Seat height: 29 cm
Baby Children,chair,ChildrenSmallChair,Childrensmallchair,70392542,56,62,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallChair/70392542.jpg,Width: 56 cm Depth: 62 cm Height: 71 cm Seat width: 44 cm Seat depth: 41 cm Seat height: 28 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,10201673,50,76,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/10201673.jpg,Length: 76 cm Width: 50 cm Height: 50 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,40153859,50,59,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/40153859.jpg,Length: 59 cm Width: 50 cm Height: 50 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,40201737,45,58,55,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/40201737.jpg,Length: 58 cm Width: 45 cm Height: 55 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,40348664,62,74,51,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/40348664.jpg,Length: 74 cm Width: 62 cm Height: 51 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,50196354,50,76,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/50196354.jpg,Length: 76 cm Width: 50 cm Height: 50 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,50298418,58,83,48,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/50298418.jpg,Length: 83 cm Width: 58 cm Height: 48 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,60153702,50,59,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/60153702.jpg,Length: 59 cm Width: 50 cm Height: 50 cm
Baby Children,table,ChildrenSmallTable,Childrensmalltable,60357737,42,58,43,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenSmallFurniture/ChildrenSmallTable/60357737.jpg,Length: 58 cm Width: 42 cm Height: 43 cm
Baby Children,childrentextiles8_12,ChildrenTextiles8 12,Childrentextiles8 12,10311228,97,160,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenTextiles/ChildrenTextiles8-12/10311228.jpg,Length: 160 cm Width: 97 cm Height: 68 cm
Baby Children,childrentextiles8_12,ChildrenTextiles8 12,Childrentextiles8 12,40296599,97,160,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenTextiles/ChildrenTextiles8-12/40296599.jpg,Length: 160 cm Width: 97 cm Height: 68 cm
Baby Children,childrentextiles8_12,ChildrenTextiles8 12,Childrentextiles8 12,90332458,97,160,68,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenTextiles/ChildrenTextiles8-12/90332458.jpg,Length: 160 cm Width: 97 cm Height: 68 cm
Baby Children,arts_craft,Arts&Craft,Arts&Craft,00384526,23,39,23,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/Arts&Craft/00384526.jpg,Length: 39 cm Width: 23 cm Height: 23 cm
Baby Children,arts_craft,Arts&Craft,Arts&Craft,40384529,16,21,5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/Arts&Craft/40384529.jpg,Length: 21 cm Width: 16 cm Height: 5 cm
Baby Children,arts_craft,Arts&Craft,Arts&Craft,50021076,62,43,118,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/Arts&Craft/50021076.jpg,Length: 43 cm Width: 62 cm Height: 118 cm
Baby Children,physicalplay,PhysicalPlay,Physicalplay,50060713,29,73,52,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/PhysicalPlay/50060713.jpg,Length: 73 cm Width: 29 cm Height: 52 cm
Baby Children,roleplay,RolePlay,Roleplay,60319972,72,40,109,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/RolePlay/60319972.jpg,Width: 72 cm Depth: 40 cm Height: 109 cm
Baby Children,roleplay,RolePlay,Roleplay,70306021,49,30,50,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/RolePlay/70306021.jpg,Width: 49 cm Depth: 30 cm Height: 50 cm
Baby Children,roleplay,RolePlay,Roleplay,80256501,18,19,11,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/RolePlay/80256501.jpg,Length: 19 cm Width: 18 cm Height: 11 cm
Baby Children,roleplay,RolePlay,Roleplay,90417198,55,37,98,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/RolePlay/90417198.jpg,Width: 55 cm Depth: 37 cm Height: 98 cm
Baby Children,roleplay,RolePlay,Roleplay,40086351,36,52,30,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/RolePlay/40086351.jpg,Length: 52 cm Width: 36 cm Height: 30 cm
Baby Children,tentoys,TenToys,Tentoys,10243574,72,72,72,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/TenToys/10243574.jpg,Length: 72 cm Width: 72 cm Height: 72 cm
Baby Children,woodentoys,WoodenToys,Woodentoys,30387613,39,18,33,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/ChildrenToys/WoodenToys/30387613.jpg,Width: 39 cm Depth: 18 cm Height: 33 cm
Baby Children,desk,DeskandChairs,Deskandchairs,00165213,45,48,79,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/DeskandChairs/00165213.jpg,Width: 45 cm Depth: 48 cm Height: 79 cm Seat width: 32 cm Seat depth: 28 cm Seat height: 53 cm
Baby Children,desk,DeskandChairs,Deskandchairs,60353838,41,45,77,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/DeskandChairs/60353838.jpg,Width: 41 cm Depth: 45 cm Height: 77 cm Seat width: 30 cm Seat depth: 25 cm Seat height: 52 cm
Baby Children,desk,DeskandChairs,Deskandchairs,90146456,41,45,77,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/DeskandChairs/90146456.jpg,Width: 41 cm Depth: 45 cm Height: 77 cm Seat width: 30 cm Seat depth: 25 cm Seat height: 52 cm
Baby Children,desk,DeskandChairs,Deskandchairs,90253535,41,43,79,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/DeskandChairs/90253535.jpg,Width: 41 cm Depth: 43 cm Height: 79 cm Seat width: 28 cm Seat depth: 29 cm Seat height: 52 cm
Baby Children,desk,DeskandChairs,Deskandchairs,70253541,41,43,79,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Baby Children/Baby Children/Children3-7/DeskandChairs/70253541.jpg,Width: 41 cm Depth: 43 cm Height: 79 cm Seat width: 28 cm Seat depth: 29 cm Seat height: 52 cm
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,40274521,54.4,35,46.6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/40274521.jpg,Width: 54.4 cm Depth: 35 cm Height: 46.6 cm Seat width: 54.4 cm Seat depth: 35 cm Seat height: 46.6 cm Max. load: 100 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,40344449,48,30,45,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/40344449.jpg,Width: 48 cm Depth: 30 cm Height: 45 cm Max. load: 100 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,40358747,40,32,25,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/40358747.jpg,Width: 40 cm Depth: 32 cm Height: 25 cm Max. load: 100 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,50223625,37,83,53,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/50223625.jpg,Length: 83 cm Width: 37 cm Height: 53 cm Max. load: 100 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,60265163,44,35,25,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/60265163.jpg,Width: 44 cm Depth: 35 cm Seat height: 25 cm Max. load: 150 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,60344453,40,32,25,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/60344453.jpg,Width: 40 cm Depth: 32 cm Height: 25 cm Max. load: 100 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,90291330,44,35,25,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/90291330.jpg,Width: 44 cm Depth: 35 cm Seat height: 25 cm Max. load: 150 kg
Bathroom,chair,Bathroom Stools and Benches,Bathroom Stools And Benches,30271368,40,46,34,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/Bathroom Stools and Benches/30271368.jpg,Width: 40 cm Depth: 46 cm Height: 34 cm Max. load: 100 kg
Bathroom,bathroominteriororganizer,BathroomInteriorOrganizer,Bathroominteriororganizer,10400267,28,32,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/BathroomInteriorOrganizer/10400267.jpg,Length: 32 cm Width: 28 cm Height: 10 cm
Bathroom,bathroomsinkaccessories,BathroomSinkAccessories,Bathroomsinkaccessories,40344312,14,26,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/BathroomSinkAccessories/40344312.jpg,Length: 26 cm Width: 14 cm Height: 7 cm
Bathroom,bathroomsinkaccessories,BathroomSinkAccessories,Bathroomsinkaccessories,60420649,35,26,26,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/BathroomSinkAccessories/60420649.jpg,Width: 35 cm Depth: 26 cm Height: 26 cm
Bathroom,bathroomsinkaccessories,BathroomSinkAccessories,Bathroomsinkaccessories,80391882,17,24,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/BathroomSinkAccessories/80391882.jpg,Length: 24 cm Width: 17 cm Height: 14 cm
Bathroom,bathroomsinkaccessories,BathroomSinkAccessories,Bathroomsinkaccessories,50371828,30,13,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/BathroomSinkAccessories/50371828.jpg,Width: 30 cm Depth: 13 cm Height: 8 cm
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,00354119,24,12,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/00354119.jpg,Width: 24 cm Depth: 12 cm Height: 14 cm Max. load: 3 kg
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,20400304,30,20,17,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/20400304.jpg,Width: 30 cm Depth: 20 cm Height: 17 cm Max. load: 3 kg
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,40381253,28,17,17,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/40381253.jpg,Width: 28 cm Depth: 17 cm Height: 17 cm Max. load: 3 kg
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,70291487,24.1,11.4,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/70291487.jpg,Width: 24.1 cm Depth: 11.4 cm Height: 6 cm
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,70328589,25,13,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/70328589.jpg,Width: 250 mm Depth: 130 mm Height: 60 mm
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,30408979,19,19,58,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/30408979.jpg,Width: 19 cm Depth: 19 cm Height: 58 cm
Bathroom,showeraccessories,ShowerAccessories,Showeraccessories,50400307,6,8,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ShowerAccessories/50400307.jpg,Width: 6 cm Depth: 8 cm Height: 10 cm Max. weight: 3 kg
Bathroom,toiletaccessories,ToiletAccessories,Toiletaccessories,30253072,15,16,60,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ToiletAccessories/30253072.jpg,Width: 15 cm Depth: 16 cm Height: 60 cm
Bathroom,toiletaccessories,ToiletAccessories,Toiletaccessories,30344770,23,19,27,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ToiletAccessories/30344770.jpg,Length: 19 cm Width: 23 cm Height: 27 cm Diameter: 19 cm Volume: 4 l
Bathroom,toiletaccessories,ToiletAccessories,Toiletaccessories,40349507,23,19,27,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ToiletAccessories/40349507.jpg,Length: 19 cm Width: 23 cm Height: 27 cm Diameter: 19 cm Volume: 4 l
Bathroom,toiletaccessories,ToiletAccessories,Toiletaccessories,70349515,23,19,27,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/ToiletAccessories/70349515.jpg,Length: 19 cm Width: 23 cm Height: 27 cm Diameter: 19 cm Volume: 4 l
Bathroom,towelrails_towelholders,TowelRails&TowelHolders,Towelrails&Towelholders,40381286,52,8,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/TowelRails&TowelHolders/40381286.jpg,Min. width: 52 cm Max. width: 82 cm Depth: 8 cm Height: 10 cm Max. load: 3 kg
Bathroom,towelrails_towelholders,TowelRails&TowelHolders,Towelrails&Towelholders,90253074,39,44,140,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomAccessories/TowelRails&TowelHolders/90253074.jpg,Width: 39 cm Depth: 44 cm Height: 140 cm
Bathroom,bathroomlighting,BathroomLighting,Bathroomlighting,50228576,6,15,18,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomLighting/50228576.jpg,Max.: 25 W Width: 6 cm Depth: 15 cm Height: 18 cm Base diameter: 8 cm
Bathroom,bathroommirrors,BathroomMirrors,Bathroommirrors,50204943,60,11,78,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomMirrors/50204943.jpg,Width: 60 cm Depth: 11 cm Height: 78 cm Max. load/rail: 2 kg
Bathroom,bathroommirrors,BathroomMirrors,Bathroommirrors,60189027,50,14,60,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomMirrors/60189027.jpg,Width: 50 cm Depth: 14 cm Height: 60 cm
Bathroom,bathroommirrors,BathroomMirrors,Bathroommirrors,70204942,60,11,78,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomMirrors/70204942.jpg,Width: 60 cm Depth: 11 cm Height: 78 cm Max. load/rail: 2 kg
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,00366532,62,33,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/00366532.jpg,Width: 62 cm Wash stand width: 60 cm Depth: 33 cm Height: 10 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,20196440,61,41,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/20196440.jpg,Width: 61 cm Wash stand width: 60 cm Depth: 41 cm Height: 8 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,20297627,51,40,13,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/20297627.jpg,Width: 51 cm Depth: 40 cm Height: 13 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,30358936,45,32,12,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/30358936.jpg,Width: 45 cm Depth: 32 cm Height: 12 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,80206653,63,27,14,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/80206653.jpg,Width: 63 cm Wash stand width: 60 cm Depth: 27 cm Height: 14 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,80324500,63,34,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/80324500.jpg,Width: 63 cm Wash stand width: 60 cm Depth: 34 cm Height: 7 cm
Bathroom,bathroomsinks,BathroomSinks,Bathroomsinks,90354959,29,39,10,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomSinks/90354959.jpg,Width: 29 cm Depth: 39 cm Height: 10 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,29155402,30,38,194,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/29155402.jpg,Width: 30 cm Depth: 38 cm Height: 194 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,39155374,30,38,194,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/39155374.jpg,Width: 30 cm Depth: 38 cm Height: 194 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,99155352,30,38,194,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/99155352.jpg,Width: 30 cm Depth: 38 cm Height: 194 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,89188013,30,38,189,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/89188013.jpg,Width: 30 cm Depth: 38 cm Height: 189 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,09020862,40,25,183.5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/09020862.jpg,Width: 40 cm Depth: 25 cm Height: 183.5 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,79020972,40,25,183.5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/79020972.jpg,Width: 40 cm Depth: 25 cm Height: 183.5 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,00206096,64,38,195,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/00206096.jpg,Width: 64 cm Depth: 38 cm Height: 195 cm Free height under furniture: 92 cm
Bathroom,cabinet,Bathroom High Cabinet,Bathroom High Cabinet,00344069,40,32,192,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Bathroom/Bathroom/BathroomStorage/Bathroom High Cabinet/00344069.jpg,Width: 40 cm Depth: 32 cm Height: 192 cm
